FILE_GROUP_TITLE	CONTENT_TYPE	ITEM_ARK	FILE_USE	SEQ	FILE_SIZE	CREATE_DATE	FILE_LOCATION	FILE_NAME
MasterAudio1	Text	21198/zz002kccs8	Master	1	45006997	2017-04-27 11:45:46	http://digilib.library.ucla.edu/oralhistory/text/masters/21198-zz002kccs8-1-master.mp3	21198-zz002kccs8-1-master.mp3
MasterAudio1	Text	21198/zz002kccs8	Submaster	1	45006997	2017-04-27 11:45:46	database	21198-zz002kccs8-1-submaster.mp3
MasterAudio1	Audio	21198/zz002kccs8	Master	2	247463936	2017-05-10 10:10:38	http://digilib.library.ucla.edu/oralhistory/audio/masters/21198-zz002kccs8-2-master.wav	21198-zz002kccs8-2-master.wav
SubMasterAudio1	Audio	21198/zz002kccs8	Submaster	2	16858407	2017-05-10 10:10:38	https://wowza.library.ucla.edu:443/dlp/definst/mp3:oralhistory/21198-zz002kccs8-2-submaster.mp3/playlist.m3u8	21198-zz002kccs8-2-submaster.mp3
PDF	PDF	21198/zz002kcczv	Master	1	160870	2017-05-03 11:47:17	https://static.library.ucla.edu/oralhistory/pdf/masters/21198-zz002kcczv-1-master.pdf	21198-zz002kcczv-1-master.pdf
PDF	PDF	21198/zz002kcczv	Submaster	1	160870	2017-05-03 11:47:17	database	21198-zz002kcczv-1-submaster.pdf
PDF	PDF	21198/zz002kcczv	Master	2	160951	2017-05-18 11:37:51	https://static.library.ucla.edu/oralhistory/pdf/masters/21198-zz002kcczv-2-master.pdf	21198-zz002kcczv-2-master.pdf
PDF	PDF	21198/zz002kcczv	Submaster	2	160951	2017-05-18 11:37:51	database	21198-zz002kcczv-2-submaster.pdf
PDF	PDF	21198/zz002kcczv	Master	4	5036200	2018-03-06 16:06:51	https://static.library.ucla.edu/oralhistory/pdf/masters/21198-zz002kcczv-4-master.pdf	21198-zz002kcczv-4-master.pdf
PDF	PDF	21198/zz002kcczv	Submaster	4	5036200	2018-03-06 16:06:51	database	21198-zz002kcczv-4-submaster.pdf
PDF	PDF	21198/zz002kcd1c	Master	1	156592	2017-05-04 11:17:53	https://static.library.ucla.edu/oralhistory/pdf/masters/21198-zz002kcd1c-1-master.pdf	21198-zz002kcd1c-1-master.pdf
PDF	PDF	21198/zz002kcd1c	Submaster	1	156592	2017-05-04 11:17:53	database	21198-zz002kcd1c-1-submaster.pdf
MasterAudio1	Audio	21198/zz002kcd2w	Master	1	922669100	2017-05-08 10:04:02	http://digilib.library.ucla.edu/oralhistory/audio/masters/21198-zz002kcd2w-1-master.wav	21198-zz002kcd2w-1-master.wav
SubMasterAudio1	Audio	21198/zz002kcd2w	Submaster	1	68529495	2017-05-08 10:04:02	https://wowza.library.ucla.edu:443/dlp/definst/mp3:oralhistory/21198-zz002kcd2w-1-submaster.mp3/playlist.m3u8	21198-zz002kcd2w-1-submaster.mp3
Text Index	Text	21198/zz002kcd2w	Master	3	12029	2018-12-17 10:13:56	http://digilib.library.ucla.edu/oralhistory/text/masters/21198-zz002kcd2w-3-master.xml	21198-zz002kcd2w-3-master.xml
Text Index	Text	21198/zz002kcd2w	Submaster	3	12029	2018-12-17 10:13:56	database	21198-zz002kcd2w-3-submaster.xml
PDF  Résumé	PDF	21198/zz002kcd3d	Submaster	1	38932	2019-06-20 17:21:18	database	21198-zz002kcd3d-1-submaster.pdf
PDF  Résumé	PDF	21198/zz002kcd3d	Master	1	38932	2019-06-20 17:21:18	http://digilib.library.ucla.edu/oralhistory/pdf/masters/21198-zz002kcd3d-1-master.pdf	21198-zz002kcd3d-1-master.pdf
MasterAudio1	Audio	21198/zz002kcd4x	Master	4	908197888	2019-07-01 15:21:12	http://digilib.library.ucla.edu/oralhistory/audio/masters/21198-zz002kcd4x-4-master.wav	21198-zz002kcd4x-4-master.wav
SubMasterAudio1	Audio	21198/zz002kcd4x	Submaster	4	44529675	2019-07-01 15:21:12	https://wowza.library.ucla.edu:443/dlp/definst/mp3:oralhistory/21198-zz002kcd4x-4-submaster.mp3/playlist.m3u8	21198-zz002kcd4x-4-submaster.mp3
Text Index	Text	21198/zz002kcd4x	Submaster	5	10803	2019-07-09 12:11:40	database	21198-zz002kcd4x-5-submaster.xml
Text Index	Text	21198/zz002kcd4x	Master	5	10803	2019-07-09 12:11:40	http://digilib.library.ucla.edu/oralhistory/text/masters/21198-zz002kcd4x-5-master.xml	21198-zz002kcd4x-5-master.xml
SubMasterAudio1	Audio	21198/zz002kcd5f	Submaster	3	31058178	2019-07-01 15:34:53	https://wowza.library.ucla.edu:443/dlp/definst/mp3:oralhistory/21198-zz002kcd5f-3-submaster.mp3/playlist.m3u8	21198-zz002kcd5f-3-submaster.mp3
MasterAudio1	Audio	21198/zz002kcd5f	Master	3	642236568	2019-07-01 15:34:53	http://digilib.library.ucla.edu/oralhistory/audio/masters/21198-zz002kcd5f-3-master.wav	21198-zz002kcd5f-3-master.wav
Text Index	Text	21198/zz002kcd5f	Master	4	6834	2019-07-09 12:13:17	http://digilib.library.ucla.edu/oralhistory/text/masters/21198-zz002kcd5f-4-master.xml	21198-zz002kcd5f-4-master.xml
Text Index	Text	21198/zz002kcd5f	Submaster	4	6834	2019-07-09 12:13:17	database	21198-zz002kcd5f-4-submaster.xml
PDF	PDF	21198/zz002kcd6z	Master	1	701596	2017-05-10 10:47:45	https://static.library.ucla.edu/oralhistory/pdf/masters/21198-zz002kcd6z-1-master.pdf	21198-zz002kcd6z-1-master.pdf
PDF	PDF	21198/zz002kcd6z	Submaster	1	701596	2017-05-10 10:47:45	database	21198-zz002kcd6z-1-submaster.pdf
SubMasterImage1	Image	21198/zz002kcd9h	Submaster	1		2018-08-02 12:36:27	database	21198-zz002kcd9h_2400146_submaster.tif
ThumbnailImage1	Image	21198/zz002kcd9h	Thumbnail	1	7941	2018-08-02 12:36:28	https://static.library.ucla.edu/oralhistory/nails/21198-zz002kcd9h_2400146_thumbnail.jpg	21198-zz002kcd9h_2400146_thumbnail.jpg
MasterImage1	Image	21198/zz002kcd9h	Master	1	10155008	2018-08-02 12:36:26	https://static.library.ucla.edu/oralhistory/masters/21198-zz002kcd9h_2400146_master.tif	21198-zz002kcd9h_2400146_master.tif
MasterAudio1	Audio	21198/zz002kcdb1	Master	1	925038460	2017-05-16 11:52:18	http://digilib.library.ucla.edu/oralhistory/audio/masters/21198-zz002kcdb1-1-master.wav	21198-zz002kcdb1-1-master.wav
SubMasterAudio1	Audio	21198/zz002kcdb1	Submaster	1	72181248	2017-05-16 11:52:18	https://wowza.library.ucla.edu:443/dlp/definst/mp3:oralhistory/21198-zz002kcdb1-1-submaster.mp3/playlist.m3u8	21198-zz002kcdb1-1-submaster.mp3
Text Transcript	Text	21198/zz002kcdb1	Master	4	94695	2019-02-12 13:18:46	https://static.library.ucla.edu/oralhistory/text/masters/21198-zz002kcdb1-4-master.xml	21198-zz002kcdb1-4-master.xml
Text Transcript	Text	21198/zz002kcdb1	Submaster	4	94695	2019-02-12 13:18:46	database	21198-zz002kcdb1-4-submaster.xml
Text Appendix	Text	21198/zz002kcdcj	Submaster	2	4696	2018-08-21 14:01:25	database	21198-zz002kcdcj-2-submaster.xml
Text Appendix	Text	21198/zz002kcdcj	Master	2	4696	2018-08-21 14:01:25	http://digilib.library.ucla.edu/oralhistory/text/masters/21198-zz002kcdcj-2-master.xml	21198-zz002kcdcj-2-master.xml
MasterAudio1	Audio	21198/zz002kcdcj	Master	3	568954412	2019-02-08 16:00:29	http://digilib.library.ucla.edu/oralhistory/audio/masters/21198-zz002kcdcj-3-master.wav	21198-zz002kcdcj-3-master.wav
SubMasterAudio1	Audio	21198/zz002kcdcj	Submaster	3	40123971	2019-02-08 16:00:29	https://wowza.library.ucla.edu:443/dlp/definst/mp3:oralhistory/21198-zz002kcdcj-3-submaster.mp3/playlist.m3u8	21198-zz002kcdcj-3-submaster.mp3
PDF	PDF	21198/zz002kcdd2	Master	1	4012605	2017-09-14 14:10:18	https://static.library.ucla.edu/oralhistory/pdf/masters/21198-zz002kcdd2-1-master.pdf	21198-zz002kcdd2-1-master.pdf
PDF	PDF	21198/zz002kcdd2	Submaster	1	4012605	2017-09-14 14:10:18	database	21198-zz002kcdd2-1-submaster.pdf
PDF	PDF	21198/zz002kcdm5	Master	1	158438	2017-05-25 09:56:15	https://static.library.ucla.edu/oralhistory/pdf/masters/21198-zz002kcdm5-1-master.pdf	21198-zz002kcdm5-1-master.pdf
PDF	PDF	21198/zz002kcdm5	Submaster	1	158438	2017-05-25 09:56:15	database	21198-zz002kcdm5-1-submaster.pdf
Text Transcript	Text	21198/zz002kcdp6	Master	2	631699	2019-11-12 15:44:10	https://static.library.ucla.edu/oralhistory/text/masters/21198-zz002kcdp6-2-master.xml	21198-zz002kcdp6-2-master.xml
Text Transcript	Text	21198/zz002kcdp6	Submaster	2	631699	2019-11-12 15:44:10	database	21198-zz002kcdp6-2-submaster.xml
Text Transcript	Text	21198/zz002kcdp6	Submaster	3	516193	2019-11-12 15:58:57	database	21198-zz002kcdp6-3-submaster.html
Text Transcript	Text	21198/zz002kcdp6	Master	3	516193	2019-11-12 15:58:57	https://static.library.ucla.edu/oralhistory/text/masters/21198-zz002kcdp6-3-master.html	21198-zz002kcdp6-3-master.html
PDF	PDF	21198/zz002kcdp6	Master	4	907705	2019-11-12 16:05:34	https://static.library.ucla.edu/oralhistory/pdf/masters/21198-zz002kcdp6-4-master.pdf	21198-zz002kcdp6-4-master.pdf
PDF	PDF	21198/zz002kcdp6	Submaster	4	907705	2019-11-12 16:05:34	database	21198-zz002kcdp6-4-submaster.pdf
MasterAudio1	Audio	21198/zz002kcdqq	Master	1	772945920	2017-06-01 09:05:56	http://digilib.library.ucla.edu/oralhistory/audio/masters/21198-zz002kcdqq-1-master.wav	21198-zz002kcdqq-1-master.wav
SubMasterAudio1	Audio	21198/zz002kcdqq	Submaster	1	57987049	2017-06-01 09:05:56	https://wowza.library.ucla.edu:443/dlp/definst/mp3:oralhistory/21198-zz002kcdqq-1-submaster.mp3/playlist.m3u8	21198-zz002kcdqq-1-submaster.mp3
Text Transcript	Text	21198/zz002kcdqq	Master	2	75653	2019-03-12 15:42:00	https://static.library.ucla.edu/oralhistory/text/masters/21198-zz002kcdqq-2-master.xml	21198-zz002kcdqq-2-master.xml
Text Transcript	Text	21198/zz002kcdqq	Submaster	2	75653	2019-03-12 15:42:00	database	21198-zz002kcdqq-2-submaster.xml
MasterAudio1	Audio	21198/zz002kcdr7	Master	1	768587776	2017-06-01 09:18:36	http://digilib.library.ucla.edu/oralhistory/audio/masters/21198-zz002kcdr7-1-master.wav	21198-zz002kcdr7-1-master.wav
SubMasterAudio1	Audio	21198/zz002kcdr7	Submaster	1	58134908	2017-06-01 09:18:36	https://wowza.library.ucla.edu:443/dlp/definst/mp3:oralhistory/21198-zz002kcdr7-1-submaster.mp3/playlist.m3u8	21198-zz002kcdr7-1-submaster.mp3
Text Transcript	Text	21198/zz002kcdr7	Master	2	81432	2019-03-12 15:42:09	https://static.library.ucla.edu/oralhistory/text/masters/21198-zz002kcdr7-2-master.xml	21198-zz002kcdr7-2-master.xml
Text Transcript	Text	21198/zz002kcdr7	Submaster	2	81432	2019-03-12 15:42:09	database	21198-zz002kcdr7-2-submaster.xml
MasterAudio1	Audio	21198/zz002kcdsr	Master	1	857712640	2017-06-01 09:29:13	http://digilib.library.ucla.edu/oralhistory/audio/masters/21198-zz002kcdsr-1-master.wav	21198-zz002kcdsr-1-master.wav
SubMasterAudio1	Audio	21198/zz002kcdsr	Submaster	1	62965519	2017-06-01 09:29:13	https://wowza.library.ucla.edu:443/dlp/definst/mp3:oralhistory/21198-zz002kcdsr-1-submaster.mp3/playlist.m3u8	21198-zz002kcdsr-1-submaster.mp3
Text Transcript	Text	21198/zz002kcdsr	Submaster	2	84267	2019-03-12 15:42:26	database	21198-zz002kcdsr-2-submaster.xml
Text Transcript	Text	21198/zz002kcdsr	Master	2	84267	2019-03-12 15:42:26	https://static.library.ucla.edu/oralhistory/text/masters/21198-zz002kcdsr-2-master.xml	21198-zz002kcdsr-2-master.xml
MasterAudio1	Audio	21198/zz002kcdt8	Master	1	919980032	2017-06-01 09:41:56	http://digilib.library.ucla.edu/oralhistory/audio/masters/21198-zz002kcdt8-1-master.wav	21198-zz002kcdt8-1-master.wav
SubMasterAudio1	Audio	21198/zz002kcdt8	Submaster	1	69212296	2017-06-01 09:41:56	https://wowza.library.ucla.edu:443/dlp/definst/mp3:oralhistory/21198-zz002kcdt8-1-submaster.mp3/playlist.m3u8	21198-zz002kcdt8-1-submaster.mp3
Text Transcript	Text	21198/zz002kcdt8	Submaster	2	86835	2019-03-12 15:42:35	database	21198-zz002kcdt8-2-submaster.xml
Text Transcript	Text	21198/zz002kcdt8	Master	2	86835	2019-03-12 15:42:35	https://static.library.ucla.edu/oralhistory/text/masters/21198-zz002kcdt8-2-master.xml	21198-zz002kcdt8-2-master.xml
MasterAudio1	Audio	21198/zz002kcdvs	Master	1	937910272	2017-06-01 09:53:40	http://digilib.library.ucla.edu/oralhistory/audio/masters/21198-zz002kcdvs-1-master.wav	21198-zz002kcdvs-1-master.wav
SubMasterAudio1	Audio	21198/zz002kcdvs	Submaster	1	70980185	2017-06-01 09:53:40	https://wowza.library.ucla.edu:443/dlp/definst/mp3:oralhistory/21198-zz002kcdvs-1-submaster.mp3/playlist.m3u8	21198-zz002kcdvs-1-submaster.mp3
Text Transcript	Text	21198/zz002kcdvs	Submaster	2	90158	2019-03-12 15:42:44	database	21198-zz002kcdvs-2-submaster.xml
Text Transcript	Text	21198/zz002kcdvs	Master	2	90158	2019-03-12 15:42:44	https://static.library.ucla.edu/oralhistory/text/masters/21198-zz002kcdvs-2-master.xml	21198-zz002kcdvs-2-master.xml
Text Transcript	Text	21198/zz002kcdw9	Submaster	3	71704	2019-03-12 15:43:01	database	21198-zz002kcdw9-3-submaster.xml
Text Transcript	Text	21198/zz002kcdw9	Master	3	71704	2019-03-12 15:43:01	https://static.library.ucla.edu/oralhistory/text/masters/21198-zz002kcdw9-3-master.xml	21198-zz002kcdw9-3-master.xml
MasterAudio1	Audio	21198/zz002kcdw9	Master	4	892790316	2019-10-15 16:20:36	http://digilib.library.ucla.edu/oralhistory/audio/masters/21198-zz002kcdw9-4-master.wav	21198-zz002kcdw9-4-master.wav
SubMasterAudio1	Audio	21198/zz002kcdw9	Submaster	4	56609856	2019-10-15 16:20:36	https://wowza.library.ucla.edu:443/dlp/definst/mp3:oralhistory/21198-zz002kcdw9-4-submaster.mp3/playlist.m3u8	21198-zz002kcdw9-4-submaster.mp3
MasterAudio1	Audio	21198/zz002kcdxt	Master	1	982718464	2017-06-01 10:30:34	http://digilib.library.ucla.edu/oralhistory/audio/masters/21198-zz002kcdxt-1-master.wav	21198-zz002kcdxt-1-master.wav
SubMasterAudio1	Audio	21198/zz002kcdxt	Submaster	1	74159308	2017-06-01 10:30:34	https://wowza.library.ucla.edu:443/dlp/definst/mp3:oralhistory/21198-zz002kcdxt-1-submaster.mp3/playlist.m3u8	21198-zz002kcdxt-1-submaster.mp3
Text Index	Text	21198/zz002kcdxt	Master	2	6797	2021-02-05 15:59:33	http://digilib.library.ucla.edu/oralhistory/text/masters/21198-zz002kcdxt-2-master.xml	21198-zz002kcdxt-2-master.xml
Text Index	Text	21198/zz002kcdxt	Submaster	2	6797	2021-02-05 15:59:33	database	21198-zz002kcdxt-2-submaster.xml
MasterAudio1	Audio	21198/zz002kcdzb	Master	1	1076205568	2017-06-01 10:43:40	http://digilib.library.ucla.edu/oralhistory/audio/masters/21198-zz002kcdzb-1-master.wav	21198-zz002kcdzb-1-master.wav
SubMasterAudio1	Audio	21198/zz002kcdzb	Submaster	1	82171200	2017-06-01 10:43:40	https://wowza.library.ucla.edu:443/dlp/definst/mp3:oralhistory/21198-zz002kcdzb-1-submaster.mp3/playlist.m3u8	21198-zz002kcdzb-1-submaster.mp3
Text Index	Text	21198/zz002kcdzb	Master	3	6720	2019-03-01 13:40:28	http://digilib.library.ucla.edu/oralhistory/text/masters/21198-zz002kcdzb-3-master.xml	21198-zz002kcdzb-3-master.xml
Text Index	Text	21198/zz002kcdzb	Submaster	3	6720	2019-03-01 13:40:28	database	21198-zz002kcdzb-3-submaster.xml
MasterAudio1	Audio	21198/zz002kcf0b	Master	1	1408616448	2017-06-01 11:08:05	http://digilib.library.ucla.edu/oralhistory/audio/masters/21198-zz002kcf0b-1-master.wav	21198-zz002kcf0b-1-master.wav
SubMasterAudio1	Audio	21198/zz002kcf0b	Submaster	1	106703205	2017-06-01 11:08:05	https://wowza.library.ucla.edu:443/dlp/definst/mp3:oralhistory/21198-zz002kcf0b-1-submaster.mp3/playlist.m3u8	21198-zz002kcf0b-1-submaster.mp3
Text Index	Text	21198/zz002kcf0b	Master	2	7782	2021-02-05 16:58:16	http://digilib.library.ucla.edu/oralhistory/text/masters/21198-zz002kcf0b-2-master.xml	21198-zz002kcf0b-2-master.xml
Text Index	Text	21198/zz002kcf0b	Submaster	2	7782	2021-02-05 16:58:16	database	21198-zz002kcf0b-2-submaster.xml
SubMasterAudio1	Audio	21198/zz002kcf1v	Submaster	1	73786509	2017-06-01 11:27:22	https://wowza.library.ucla.edu:443/dlp/definst/mp3:oralhistory/21198-zz002kcf1v-1-submaster.mp3/playlist.m3u8	21198-zz002kcf1v-1-submaster.mp3
MasterAudio1	Audio	21198/zz002kcf1v	Master	1	971114496	2017-06-01 11:27:22	http://digilib.library.ucla.edu/oralhistory/audio/masters/21198-zz002kcf1v-1-master.wav	21198-zz002kcf1v-1-master.wav
Text Index	Text	21198/zz002kcf1v	Submaster	2	6290	2021-01-28 16:47:57	database	21198-zz002kcf1v-2-submaster.xml
Text Index	Text	21198/zz002kcf1v	Master	2	6290	2021-01-28 16:47:57	http://digilib.library.ucla.edu/oralhistory/text/masters/21198-zz002kcf1v-2-master.xml	21198-zz002kcf1v-2-master.xml
SubMasterAudio1	Audio	21198/zz002kcf2c	Submaster	1	76831255	2017-06-01 11:40:19	https://wowza.library.ucla.edu:443/dlp/definst/mp3:oralhistory/21198-zz002kcf2c-1-submaster.mp3/playlist.m3u8	21198-zz002kcf2c-1-submaster.mp3
MasterAudio1	Audio	21198/zz002kcf2c	Master	1	1021831168	2017-06-01 11:40:19	http://digilib.library.ucla.edu/oralhistory/audio/masters/21198-zz002kcf2c-1-master.wav	21198-zz002kcf2c-1-master.wav
Text Index	Text	21198/zz002kcf2c	Master	2	6845	2021-02-05 10:55:29	http://digilib.library.ucla.edu/oralhistory/text/masters/21198-zz002kcf2c-2-master.xml	21198-zz002kcf2c-2-master.xml
Text Index	Text	21198/zz002kcf2c	Submaster	2	6845	2021-02-05 10:55:29	database	21198-zz002kcf2c-2-submaster.xml
MasterAudio1	Audio	21198/zz002kcf3w	Master	1	1035495424	2017-06-01 12:49:25	http://digilib.library.ucla.edu/oralhistory/audio/masters/21198-zz002kcf3w-1-master.wav	21198-zz002kcf3w-1-master.wav
SubMasterAudio1	Audio	21198/zz002kcf3w	Submaster	1	77752103	2017-06-01 12:49:25	https://wowza.library.ucla.edu:443/dlp/definst/mp3:oralhistory/21198-zz002kcf3w-1-submaster.mp3/playlist.m3u8	21198-zz002kcf3w-1-submaster.mp3
Text Index	Text	21198/zz002kcf3w	Master	2	6391	2021-02-05 10:55:54	http://digilib.library.ucla.edu/oralhistory/text/masters/21198-zz002kcf3w-2-master.xml	21198-zz002kcf3w-2-master.xml
Text Index	Text	21198/zz002kcf3w	Submaster	2	6391	2021-02-05 10:55:54	database	21198-zz002kcf3w-2-submaster.xml
PDF	PDF	21198/zz002kcj3b	Master	1	723587	2017-06-13 11:54:28	https://static.library.ucla.edu/oralhistory/pdf/masters/21198-zz002kcj3b-1-master.pdf	21198-zz002kcj3b-1-master.pdf
PDF	PDF	21198/zz002kcj3b	Submaster	1	723587	2017-06-13 11:54:28	database	21198-zz002kcj3b-1-submaster.pdf
PDF	PDF	21198/zz002kcjcg	Submaster	1	171141	2017-06-15 12:25:05	database	21198-zz002kcjcg-1-submaster.pdf
PDF	PDF	21198/zz002kcjcg	Master	1	171141	2017-06-15 12:25:05	https://static.library.ucla.edu/oralhistory/pdf/masters/21198-zz002kcjcg-1-master.pdf	21198-zz002kcjcg-1-master.pdf
PDF	PDF	21198/zz002kcjfh	Submaster	1	2087044	2017-06-27 13:14:09	database	21198-zz002kcjfh-1-submaster.pdf
PDF	PDF	21198/zz002kcjfh	Master	1	2087044	2017-06-27 13:14:09	https://static.library.ucla.edu/oralhistory/pdf/masters/21198-zz002kcjfh-1-master.pdf	21198-zz002kcjfh-1-master.pdf
PDF	PDF	21198/zz002kcjt6	Submaster	1	453328	2017-07-05 13:47:16	database	21198-zz002kcjt6-1-submaster.pdf
PDF	PDF	21198/zz002kcjt6	Master	1	453328	2017-07-05 13:47:16	https://static.library.ucla.edu/oralhistory/pdf/masters/21198-zz002kcjt6-1-master.pdf	21198-zz002kcjt6-1-master.pdf
PDF	PDF	21198/zz002kcjvq	Master	1	933287	2017-07-05 13:50:11	https://static.library.ucla.edu/oralhistory/pdf/masters/21198-zz002kcjvq-1-master.pdf	21198-zz002kcjvq-1-master.pdf
PDF	PDF	21198/zz002kcjvq	Submaster	1	933287	2017-07-05 13:50:11	database	21198-zz002kcjvq-1-submaster.pdf
PDF	PDF	21198/zz002kcjw7	Master	1	5597325	2017-07-05 14:25:35	https://static.library.ucla.edu/oralhistory/pdf/masters/21198-zz002kcjw7-1-master.pdf	21198-zz002kcjw7-1-master.pdf
PDF	PDF	21198/zz002kcjw7	Submaster	1	5597325	2017-07-05 14:25:35	database	21198-zz002kcjw7-1-submaster.pdf
Text Transcript	Text	21198/zz002kck3t	Submaster	1	365643	2017-07-14 11:29:19	database	21198-zz002kck3t-1-submaster.xml
Text Transcript	Text	21198/zz002kck3t	Master	1	365643	2017-07-14 11:29:19	https://static.library.ucla.edu/oralhistory/text/masters/21198-zz002kck3t-1-master.xml	21198-zz002kck3t-1-master.xml
MasterAudio1	Audio	21198/zz002kck5v	Master	1	688642604	2017-07-14 14:49:14	http://digilib.library.ucla.edu/oralhistory/audio/masters/21198-zz002kck5v-1-master.wav	21198-zz002kck5v-1-master.wav
SubMasterAudio1	Audio	21198/zz002kck5v	Submaster	1	53244445	2017-07-14 14:49:14	https://wowza.library.ucla.edu:443/dlp/definst/mp3:oralhistory/21198-zz002kck5v-1-submaster.mp3/playlist.m3u8	21198-zz002kck5v-1-submaster.mp3
Text Transcript	Text	21198/zz002kck5v	Master	2	47655	2017-07-14 14:59:10	https://static.library.ucla.edu/oralhistory/text/masters/21198-zz002kck5v-2-master.xml	21198-zz002kck5v-2-master.xml
Text Transcript	Text	21198/zz002kck5v	Submaster	2	47655	2017-07-14 14:59:10	database	21198-zz002kck5v-2-submaster.xml
SubMasterImage1	Image	21198/zz002kck8d	Submaster	2		2019-08-29 10:37:57	database	21198-zz002kck8d_2404410_submaster.tif
MasterImage1	Image	21198/zz002kck8d	Master	2	6245024	2019-08-29 10:37:56	https://static.library.ucla.edu/oralhistory/masters/21198-zz002kck8d_2404410_master.tif	21198-zz002kck8d_2404410_master.tif
ThumbnailImage1	Image	21198/zz002kck8d	Thumbnail	2	28293	2019-08-29 10:37:58	https://static.library.ucla.edu/oralhistory/nails/21198-zz002kck8d_2404410_thumbnail.jpg	21198-zz002kck8d_2404410_thumbnail.jpg
MasterAudio1	Audio	21198/zz002kck9x	Master	1	198607060	2017-07-19 14:30:19	http://digilib.library.ucla.edu/oralhistory/audio/masters/21198-zz002kck9x-1-master.wav	21198-zz002kck9x-1-master.wav
SubMasterAudio1	Audio	21198/zz002kck9x	Submaster	1	15236345	2017-07-19 14:30:19	https://wowza.library.ucla.edu:443/dlp/definst/mp3:oralhistory/21198-zz002kck9x-1-submaster.mp3/playlist.m3u8	21198-zz002kck9x-1-submaster.mp3
Text Transcript	Text	21198/zz002kck9x	Master	2	1802	2017-07-20 10:12:23	https://static.library.ucla.edu/oralhistory/text/masters/21198-zz002kck9x-2-master.xml	21198-zz002kck9x-2-master.xml
Text Transcript	Text	21198/zz002kck9x	Submaster	2	1802	2017-07-20 10:12:23	database	21198-zz002kck9x-2-submaster.xml
MasterAudio1	Audio	21198/zz002kcns4	Master	1	905539584	2017-07-21 09:51:06	http://digilib.library.ucla.edu/oralhistory/audio/masters/21198-zz002kcns4-1-master.wav	21198-zz002kcns4-1-master.wav
SubMasterAudio1	Audio	21198/zz002kcns4	Submaster	1	65438158	2017-07-21 09:51:06	https://wowza.library.ucla.edu:443/dlp/definst/mp3:oralhistory/21198-zz002kcns4-1-submaster.mp3/playlist.m3u8	21198-zz002kcns4-1-submaster.mp3
Text Transcript	Text	21198/zz002kcns4	Submaster	2	10767	2017-07-21 10:01:43	database	21198-zz002kcns4-2-submaster.xml
Text Transcript	Text	21198/zz002kcns4	Master	2	10767	2017-07-21 10:01:43	https://static.library.ucla.edu/oralhistory/text/masters/21198-zz002kcns4-2-master.xml	21198-zz002kcns4-2-master.xml
MasterAudio1	Audio	21198/zz002kcntn	Master	1	421941248	2017-07-21 10:02:21	http://digilib.library.ucla.edu/oralhistory/audio/masters/21198-zz002kcntn-1-master.wav	21198-zz002kcntn-1-master.wav
